Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Album_Total_Tracks,Album_Popularity,Track_Popularity,Duration,Artist_Followers,Artist_Popularity
0.643,0.849,0.16650580541863014,0.0526,0.0371,0.0,0.058,0.903,1.099254335976985,-0.31301124925111484,76,80,-1.2492227669390505,-0.09531763827481116,70
0.53,0.422,-0.07184379148745423,0.0342,0.407,0.0,0.107,0.349,-0.006716912447349049,0.3942442336153424,78,78,-0.011432133229456064,0.7067928901504922,84
0.443,0.701,0.0897786823068429,0.0275,0.137,0.0,0.137,0.587,-0.11562955582015882,1.7410988296851424,1,0,0.20682883516351952,-0.0164606944538632,70
0.545,0.785,-0.6286083708373975,0.0434,7.06e-05,0.141,0.724,0.45,0.5570371829639094,0.27114267719403135,69,34,2.7662416059640513,-0.4560397984147327,65
0.743,0.564,-1.5224644179556674,0.0277,0.398,0.0485,0.0802,0.967,-0.3907799852731538,-0.15048022473399125,46,51,0.6817085540716017,-1.1031541965855618,71
0.399,0.491,-1.5520300923429504,0.0538,0.0563,0.00089,0.11,0.151,-1.0158307755027376,-3.9512752546325194,61,66,-0.22787405722177112,-0.8104728174931577,55
0.667,0.619,0.30373395188508007,0.151,0.126,0.0,0.101,0.427,1.2700039551420421,0.0,50,54,-0.4700290691762063,-0.43962265632373615,50
0.754,0.63,-2.2035717239712076,0.0397,0.0121,0.56,0.0651,0.758,0.6263047971753999,0.1400937376192711,24,29,2.146393806811554,-1.8631242407619468,25
0.506,0.761,0.11725060374505213,0.0973,0.0122,6.87e-06,0.086,0.491,0.3560227704280348,-0.4896925317540781,36,41,0.7918878954589139,-0.4775043123513967,61
0.617,0.906,0.33409151209908916,0.0311,0.000451,0.0,0.0716,0.807,-0.03580112776605329,0.27114267719403135,68,51,-0.6244452005870514,0.280139661563545,67
0.596,0.702,0.2248195758159021,0.0883,0.0175,0.0,0.236,0.652,1.5244012638989648,-3.9512752546325194,31,37,-1.1715981483398838,0.4551124064040113,81
0.651,0.747,-0.3724832083231618,0.0699,0.0528,0.0,0.207,0.776,0.7518659605154988,-0.31301124925111484,60,66,0.5020071602639993,-0.8025229219573748,58
0.747,0.716,0.9477314050722548,0.075,0.135,0.0,0.251,0.751,0.14429650196161176,1.407472643942183,72,75,-0.2245546413007335,0.7853706581575988,87
0.772,0.533,-2.323731595648836,0.0303,0.0286,0.00169,0.0542,0.448,0.12886297233252275,-0.31301124925111484,23,28,0.3352173557086964,-2.243170610123269,16
0.584,0.776,0.14769455967361456,0.0358,0.267,0.0,0.112,0.608,-0.2539274386709797,0.8233187174970368,49,48,1.0120560285768958,-0.01781763653802424,71
0.728,0.892,0.23785757975270688,0.126,0.0144,0.0,0.469,0.826,-0.06797330781502407,1.7410988296851424,46,50,0.27114096402221183,-0.6997858840733946,44
0.764,0.846,0.8766895736786537,0.0636,0.159,0.000263,0.0475,0.777,0.0846770874624321,-2.09069762381995,40,44,-0.9083225873146249,0.3842189055311587,73
0.652,0.766,-0.7793756480561751,0.03,0.16,0.0,0.23,0.774,0.44505926486674663,-0.15048022473399125,38,38,0.18985975494460905,-0.6835458393240282,51
0.519,0.891,0.1757499911883012,0.0513,9.72e-05,3.69e-05,0.0692,0.463,0.6646268594479897,-0.31301124925111484,67,39,0.40724865031219887,0.3399524179842633,80
0.258,0.501,0.19977597127396624,0.0455,0.518,2.26e-06,0.107,0.491,1.6189098587009423,0.0,58,27,0.0032634905763908343,0.3098028130090629,88
0.713,0.802,-0.3073554196653009,0.0561,0.0435,0.00377,0.309,0.343,-0.6734379756901371,-3.9512752546325194,66,71,0.09149188037354095,0.6488928709053514,83
0.59,0.666,0.5419816956365934,0.0244,0.156,0.0,0.136,0.0743,-0.5284224664721527,-0.31301124925111484,49,50,0.7406236236718253,-0.16415794812625795,52
0.847,0.69,-0.5613639869326252,0.0493,0.0127,6e-05,0.0526,0.692,0.14417915643348558,-3.9512752546325194,69,75,-0.7424577064945758,-0.503523874692945,71
0.671,0.153,-2.6837839204661185,0.0404,0.912,5.53e-05,0.0771,0.658,-1.2420820503069652,0.0,65,70,-0.19803073000543547,-0.39317927776192824,63
0.748,0.749,0.02816069695750482,0.516,0.142,0.0,0.0713,0.659,-1.0552275395768238,0.7242476640644173,69,71,-0.018158630868975588,1.0952838938608107,93
0.546,0.781,-1.0749320627149317,0.0506,0.22,1.51e-05,0.363,0.539,-0.8599255486188494,-0.31301124925111484,46,51,1.612233820530361,-0.8317674191317637,47
0.516,0.566,-0.7088600823943375,0.0378,0.0523,0.000949,0.11,0.175,0.1970456896892124,-2.09069762381995,46,51,0.6184455227547447,-0.4478908689083665,56
0.825,0.652,0.7657704845622775,0.0802,0.581,0.0,0.0931,0.931,-0.8237274722634803,0.3942442336153424,88,85,0.22138340000476878,1.1598252535493234,90
0.916,0.552,0.27129718580608564,0.0546,0.344,0.000722,0.0566,0.349,-0.03687930462917095,-3.9512752546325194,46,51,-0.3607012052090899,0.8097607255309087,88
0.552,0.552,-1.1776152505716866,0.0364,0.052,0.0,0.046,0.593,2.024800185459818,-0.6832249798777656,63,69,0.8364156670943108,-0.613430377506299,56
0.344,0.745,-0.26090983031241866,0.0333,0.197,0.0,0.628,0.832,1.318555795078149,2.1818599864228574,34,30,-1.1467139212023076,-0.0778855924066652,65
0.496,0.566,-2.7644282414928254,0.035,0.0824,0.0,0.13,0.672,-1.0624174359360874,-0.4896925317540781,63,53,0.7736529643199288,-0.4000465580356476,56
0.448,0.824,0.48846793458526394,0.057,0.0739,0.0,0.113,0.419,-0.006686353397759603,-3.9512752546325194,42,47,-0.16257103803353418,0.4910599393174823,75
0.502,0.965,0.8257633782887522,0.112,0.053,0.0,0.34,0.962,1.7358063408078823,4.012502620980173,67,34,-0.7607579853409288,-0.7729400432433545,72
0.789,0.711,0.488734001539803,0.041,0.0332,0.0,0.0876,0.753,-0.22638913929664792,-3.9512752546325194,61,67,-0.6595384429451323,0.49607644138014856,79
0.437,0.812,-0.17972122740764604,0.0339,0.817,0.0,0.25,0.809,1.209893478967584,3.564417547182181,45,22,-1.1930029441193986,-0.5524382154998813,52
0.623,0.628,-1.3605441167394208,0.0349,0.0153,0.0229,0.244,0.93,0.9640403347917513,-0.31301124925111484,51,49,0.8645040203981593,0.1911082196356221,70
0.217,0.905,0.5271926740053672,0.0752,0.000289,0.00011,0.222,0.236,-0.786823575904369,0.1400937376192711,84,76,1.4478377602726165,0.41081604657386794,81
0.618,0.688,0.04219295567443764,0.0477,0.409,6.32e-06,0.3,0.561,-1.5670946451582628,0.3942442336153424,45,39,1.1743250513724488,-0.13707981954995635,57
0.498,0.694,0.6211309493443954,0.0423,0.0333,0.0,0.0831,0.776,1.8698518701564322,-3.9512752546325194,19,24,-0.40556757775008945,-1.7085559513490864,26
0.647,0.754,0.1614576739510574,0.0378,0.015,0.0,0.0684,0.755,-0.7847484993427994,-0.31301124925111484,54,51,-0.5573081946378396,-0.7239595146619687,52
0.72,0.672,-0.24620476571323568,0.0551,0.009,0.0,0.232,0.705,0.14365105545419313,0.0,71,75,-0.34817452623050293,0.3956898856223932,81
0.707,0.629,0.3994928373939268,0.0563,0.259,1.6e-05,0.138,0.457,0.08082922235638683,-3.9512752546325194,68,73,-0.1874023582368015,0.26773331515552906,77
0.653,0.711,-0.12804552546823353,0.0623,0.109,0.0,0.443,0.769,1.0512736341997684,0.1400937376192711,71,59,-0.6367534577046763,0.4773473507446508,83
0.709,0.745,-0.12304860524831085,0.0738,0.0225,5.2e-05,0.154,0.576,0.1740695780972302,-0.15048022473399125,67,67,0.23325504144428966,0.41595841803832534,82
0.704,0.859,0.31906816118608394,0.0996,0.0185,0.0,0.0215,0.926,-0.4908538025309721,-3.9512752546325194,67,73,-0.09103929073658357,0.9809373148694017,96
0.704,0.558,-0.3737071242408633,0.0542,0.148,0.0,0.107,0.245,-0.3097267505836486,-0.4896925317540781,87,77,0.002703659838148212,0.9809373148694017,96
0.804,0.672,0.3905783600211031,0.122,0.256,1.02e-05,0.0906,0.778,-0.2905712321522124,-0.15048022473399125,49,49,0.29740925432682824,0.7782165389711841,87
0.551,0.794,0.3228957615798335,0.104,0.00119,0.0,0.112,0.334,0.4520299324861744,0.7242476640644173,40,40,-0.22997292802956856,-0.958688431102015,48
0.799,0.66,-0.04016411883307476,0.079,0.256,0.0,0.111,0.471,0.5608919597504987,-3.9512752546325194,13,17,-0.5456643490877642,-0.2721548327231291,71
0.71,0.789,0.5874464037093541,0.0722,0.0161,2.77e-06,0.451,0.717,0.6358455734780649,0.3942442336153424,74,69,-2.2585993361102585,0.2578864546258413,71
0.375,0.536,-0.18535788724679658,0.0275,0.363,0.000147,0.453,0.807,-1.5704519753302792,1.9734152034405819,61,41,0.5079485504140713,0.3093840789378459,76
0.807,0.741,0.42884635900525164,0.083,0.0135,0.0316,0.06,0.558,-0.35830643322574346,0.0,58,59,0.5613927553629096,0.793036348125085,85
0.651,0.402,-1.0284770155396874,0.028,0.639,7.73e-05,0.0765,0.258,-0.0094988439954135,1.6141478810141234,75,67,1.8986764034303207,0.793036348125085,85
0.872,0.715,-1.3350985290429287,0.0468,0.0876,0.0706,0.177,0.967,0.3778159671153595,0.27114267719403135,50,54,0.1260522497477999,-0.8856621753646403,52
0.209,0.872,0.8131551477171128,0.0757,0.217,0.0,0.0768,0.294,-1.5751199982189126,0.1400937376192711,39,38,1.0199819945129363,0.45382948995081496,83
0.545,0.812,0.09772129738410268,0.0609,0.028,0.00111,0.0749,0.785,1.0430472569530025,1.407472643942183,47,51,0.43587579831291934,-0.1006214477966416,71
0.694,0.891,0.8272746346846511,0.0949,0.0562,0.0,0.561,0.563,-0.7496866231928032,-0.4896925317540781,55,59,-0.14495056091005437,0.040172087896781186,60
0.451,0.97,0.30236296955022846,0.107,0.0264,0.00355,0.102,0.198,0.06830341284400658,0.6200938700464856,80,73,-0.09805005932600919,0.6634461371038869,84
0.506,0.764,-2.1185166208309907,0.046,0.144,0.00025,0.247,0.868,0.9650742456187471,-3.1279565371354825,61,66,-1.039035180918022,-0.750557494171167,58
0.712,0.967,0.2284285915970226,0.047,0.0771,0.0,0.356,0.895,0.6892640812416679,-0.4896925317540781,68,73,1.11296978642315,0.3083216262610833,79
0.539,0.955,0.5551562677844076,0.0427,0.0894,3.31e-05,0.0873,0.502,0.28438604829084047,0.5103074682459219,55,35,0.08661029721113907,-0.5281729092829072,54
0.722,0.559,0.2164830058498181,0.0342,0.187,8.96e-06,0.125,0.255,-0.32231947854754767,-3.9512752546325194,25,30,0.23202909483511316,-0.05074710275317693,64
0.555,0.468,-1.6842088009130798,0.211,0.0786,0.0,0.113,0.325,-0.9046544935182752,0.8233187174970368,58,43,0.42757872239864875,1.0942604080960163,96
0.574,0.253,-2.2748030742272767,0.0299,0.758,9.98e-06,0.0668,0.329,0.057056856864838405,-0.31301124925111484,47,31,1.4702025402258356,-0.7636410461555634,50
0.666,0.785,0.1827439459215636,0.0308,0.0981,0.0198,0.434,0.549,0.08411059910266966,1.0080418077531368,56,57,0.7980024709275083,-0.09197275157892826,78
0.509,0.781,0.6897558379006676,0.072,0.0398,0.0,0.0749,0.176,0.23104370631153773,-0.4896925317540781,68,73,0.8628141042606994,0.2850951270368976,76
0.556,0.885,0.5425092194185691,0.0321,0.00786,1.95e-06,0.138,0.771,0.17319645740676867,-2.09069762381995,50,55,-0.48672438705871,0.6816408497245042,81
0.647,0.726,0.45110476836740143,0.0552,0.157,0.0,0.0844,0.767,-0.16174056447177207,-3.9512752546325194,53,58,-0.4681110064477478,0.3550196566229653,84
0.653,0.525,-0.4268753451623867,0.0414,0.57,0.0,0.141,0.633,0.9805483063821421,-3.9512752546325194,35,41,-1.0040034883549618,-0.8801314301487896,43
0.4,0.564,-0.42625805650743576,0.0523,0.693,0.0,0.0863,0.483,-0.7003261752545457,-3.9512752546325194,57,63,-0.21207385061717196,0.6275677187889329,82
0.682,0.893,0.6683440480162605,0.0578,0.109,0.0,0.0692,0.613,0.2868989960669929,0.1400937376192711,47,32,-0.525767384933334,-0.022158222965823433,65
0.736,0.677,-0.30160616217301955,0.0352,0.00114,0.844,0.0949,0.0747,0.025110573685868144,0.6200938700464856,71,64,0.6517123294649076,0.1383701006951711,75
0.541,0.44,-2.1051295042438,0.031,0.191,0.0,0.114,0.232,0.5669936887637113,-0.4896925317540781,64,67,0.606337582081225,0.0036337181085113607,66
0.577,0.644,-0.6180927655282846,0.055,0.101,1.18e-05,0.695,0.313,0.4013974734212567,2.278571302456143,37,33,-0.8308091859181259,-0.5622284799573786,46
0.532,0.728,-0.9527177552732699,0.0352,0.106,0.0108,0.0849,0.69,0.40738553387358467,-0.6832249798777656,60,64,0.8560794144950384,-0.10087216687587368,64
0.723,0.87,0.8088624688184827,0.0435,0.035,0.0,0.656,0.678,0.28656027127064937,-3.9512752546325194,55,61,-0.26096395753620677,0.7220162258017876,90
0.668,0.563,-0.12187344766815945,0.0522,0.0493,0.0,0.119,0.305,-0.561154057589653,-3.9512752546325194,44,50,-1.1526244474931515,-0.17198256633181283,79
0.583,0.882,0.5596292166785312,0.0395,0.00548,0.0,0.128,0.463,0.5596074807437892,-0.31301124925111484,9,0,-0.2904645037545297,0.14314129053091923,69
0.788,0.844,0.7789835656072167,0.0334,0.25,0.000678,0.0723,0.382,-0.21541160610121116,0.27114267719403135,76,80,0.5314614663336703,0.5679218964679266,84
0.758,0.562,-0.08351031107479277,0.0771,0.0996,0.0,0.0996,0.581,0.6128131689313611,-1.4074726439421843,43,48,-0.08699603376269063,0.5059642969150318,81
0.896,0.469,-0.28258110544143084,0.123,0.303,0.0,0.0504,0.89,-1.0583130136797352,2.1818599864228574,39,27,0.14701022682162185,-0.1305116617813214,69
0.31,0.315,-0.35354351613908114,0.03,0.912,0.000197,0.0719,0.131,0.2267715683383833,-3.9512752546325194,29,35,-0.07764213796456469,-0.7290643349039428,58
0.608,0.968,0.5517335864388199,0.147,0.0517,0.000293,0.0389,0.37,0.6354346191175084,1.9734152034405819,39,26,0.43596305061696883,-0.2962157313945574,60
0.793,0.793,0.41566802819198617,0.083,0.0123,0.0,0.0951,0.679,0.11312806888903056,-0.31301124925111484,82,80,-0.8205978536864983,0.8782146054338916,88
0.452,0.794,0.24367417066240318,0.0483,0.0111,0.00182,0.416,0.282,0.5023776638577765,-3.9512752546325194,46,52,-0.5186322532417328,-0.7193658411546966,54
0.43,0.955,0.3490783429301056,0.0424,0.000807,0.0,0.044,0.366,1.3366819146825093,0.3942442336153424,66,50,0.7980986937466851,0.49398486375245265,78
0.819,0.485,-0.12686941511819716,0.0756,0.0176,0.0,0.658,0.386,-0.7850125353125472,0.7242476640644173,58,46,0.9466593636552236,-0.06357972446056734,73
0.603,0.952,0.6330981165783686,0.0947,0.00189,0.000445,0.317,0.588,0.3982765577333375,-0.4896925317540781,48,52,-1.3071851805099008,-0.6118439917888652,44
0.805,0.602,-1.1650773332630886,0.0579,0.119,0.000122,0.0581,0.744,-0.8850310616521669,-0.6832249798777656,67,73,0.3101328948487961,0.26300427158488265,76
0.663,0.548,-1.1947218246645017,0.0809,0.0124,0.0,0.134,0.542,-0.17665295780386212,0.0,47,34,0.8890667047228145,-0.7375307718938269,49
0.548,0.632,0.12685103596948824,0.145,0.0126,4.95e-06,0.0769,0.535,-0.2038540957025115,0.27114267719403135,54,54,0.4376030635535167,-0.15388119654001786,65
0.649,0.443,-3.7190039186382493,0.116,0.194,5.82e-05,0.0514,0.798,-0.07749291287702417,-0.4896925317540781,37,37,1.4048159495689347,-0.4555068126005066,52
0.419,0.922,0.3989529328103273,0.0694,0.00136,0.0,0.11,0.546,0.7226046788952774,0.1400937376192711,0,0,-0.6948304187076123,-0.8005469454119891,49
0.571,0.404,-0.7911524815058161,0.0415,0.594,9.12e-06,0.104,0.305,-0.011946228593377147,-3.9512752546325194,40,46,-0.4233564145001257,-0.06293784385845719,70
0.753,0.678,0.1684678519016636,0.0644,0.085,1.64e-06,0.13,0.583,-0.8226222182436345,0.0,72,69,0.18664281974829172,1.1846245587038784,100
0.779,0.666,-0.4006949302763176,0.0482,0.194,0.000556,0.0576,0.507,0.08563097693396268,-3.9512752546325194,66,72,-1.367987929830468,-0.37238957772576853,74
0.788,0.863,0.8065886634889179,0.0352,0.00522,3.44e-06,0.0371,0.805,-0.5306049686501021,0.0,56,50,-0.34846786553137143,0.5979086631702076,81
0.696,0.78,-2.0861130487729036,0.0415,0.0427,0.149,0.298,0.954,-0.7213999970107083,-0.897165175696261,58,61,1.9713294404004242,-0.22097181309871702,59
0.624,0.509,-0.6126826272321988,0.146,0.0565,4.07e-06,0.15,0.623,1.4791498422060751,0.5103074682459219,61,44,0.14377965006578092,0.41595841803832534,82
0.618,0.688,0.04219295567443764,0.0477,0.409,6.32e-06,0.3,0.561,-1.5670946451582628,-0.15048022473399125,54,60,1.1743250513724488,-0.13707981954995635,57
0.825,0.483,0.07670784549564559,0.08,0.538,1.48e-05,0.204,0.892,0.5593190669585751,0.5103074682459219,75,64,-0.03916191718552319,1.0439232062073833,92
0.533,0.771,-0.145124386526382,0.028,0.0883,0.0,0.0428,0.853,-0.5559740686195611,-0.31301124925111484,43,43,-0.09937450534797854,0.4353321029311898,74
0.575,0.786,0.4607340876794189,0.0296,0.252,0.0,0.159,0.518,-0.818965802189457,0.0,67,70,0.1544704612418687,0.28747166043701133,77
0.38,0.726,0.7041604482764303,0.0333,0.0805,0.0,0.0965,0.305,-0.8350658615446042,-0.15048022473399125,43,30,0.49741669578192643,-0.22330731000629755,67
0.933,0.528,-0.13334080030115883,0.162,0.112,0.329,0.163,0.756,-0.3253161497066524,0.27114267719403135,69,70,-0.14335228426548166,0.9208613740439586,86
0.677,0.916,0.5274570750104987,0.0296,0.0086,7.68e-05,0.0967,0.878,-0.5025421263077965,-0.15048022473399125,59,62,0.03530269767756352,0.05675274199980035,70
0.827,0.553,-1.5750414107948136,0.0553,0.128,0.0,0.0736,0.918,-0.30439028829812664,-0.4896925317540781,32,26,1.1813703363811203,-0.21830706012373086,65
0.644,0.751,0.4951161661223662,0.0375,0.0027,0.000134,0.119,0.621,0.3970438916337544,-0.15048022473399125,51,44,-0.4044210716580815,-0.2512190740026129,57
0.458,0.765,0.2847874160919752,0.205,0.0551,0.0,0.0593,0.33,1.0489776055081763,-3.1279565371354825,38,35,0.752731530049633,0.021964740012499134,65
0.609,0.874,0.34444993857859824,0.0638,0.623,0.0,0.132,0.523,-0.7503218319785006,-0.15048022473399125,52,52,-0.25232943002390523,-0.2695439596408025,64
0.594,0.8,0.785579502017004,0.149,0.0657,0.0,0.114,0.484,0.3759978782942303,1.2569924192081925,36,28,-0.3006679177757122,-0.6110999852305886,50
0.859,0.782,-0.7104758201282998,0.0369,0.154,0.0297,0.0693,0.931,-0.020371492940474866,0.8233187174970368,53,58,0.4607925728267569,-0.504306748260446,52
0.714,0.706,-0.9746057580737179,0.0727,0.0946,0.0,0.7,0.812,0.11567144480439157,2.0803111367052294,47,39,-0.15481311102003345,0.4646596146995121,86
0.742,0.784,0.1580899551294117,0.0552,0.0308,0.0,0.354,0.65,-0.6369824877963112,-0.31301124925111484,62,53,-0.7072515601996079,-0.4115185244833135,55
0.511,0.532,0.07699228898625794,0.056,0.169,0.0,0.311,0.322,0.5024309184376724,-3.9512752546325194,16,21,-0.04323835063870218,0.8575244683102387,88
0.714,0.871,0.2309259039576403,0.0564,0.00724,1.97e-06,0.339,0.745,0.2887050043005632,-0.31301124925111484,76,37,-0.09226288075475975,-0.1384005012634312,69
0.628,0.639,0.1575284897644052,0.0435,0.00162,0.0,0.354,0.493,-0.3901697456924282,-0.15048022473399125,83,75,-0.7629038846678119,0.4551124064040113,81
0.61,0.817,-1.0787048021054575,0.133,0.296,0.00336,0.0884,0.89,1.4157220086303859,-0.4896925317540781,61,62,-0.39884154075066747,-0.3969508884578908,61
0.708,0.611,-1.2311877061789696,0.0378,0.0992,2.51e-05,0.0889,0.799,0.1759897179969043,0.6200938700464856,40,45,-0.4169004947442196,-1.6061106683524573,36
0.266,0.95,0.10508743177176408,0.05,0.00212,0.000991,0.0922,0.158,0.23064250746968418,0.27114267719403135,55,51,0.11303301057096592,0.6794098417174769,86
0.671,0.901,-0.772842670401113,0.0878,0.0223,0.293,0.27,0.845,-0.7355162534857658,2.0275665139886696,59,53,0.16935210172571907,0.23863144330893535,75
0.571,0.87,0.5866608482151364,0.0644,0.0198,6.57e-06,0.0564,0.811,1.331174672579692,0.3942442336153424,46,45,-0.45423602236089,0.05988850186893936,77
0.781,0.478,-3.571779841962026,0.0561,0.0849,3.93e-06,0.0877,0.962,-0.8231557478908108,-0.15048022473399125,49,54,1.645712523530324,-0.6630545173165662,51
0.548,0.923,0.5369679671822366,0.0324,0.000435,0.00393,0.303,0.492,-0.4594959673804433,-0.4896925317540781,22,23,-0.22211254082158957,-1.5804409037251712,15
0.791,0.535,-2.5481931291001474,0.0355,0.0749,1.96e-06,0.156,0.963,0.2163428946751645,-0.4896925317540781,61,66,1.410005310468274,0.09399226242511757,67
0.334,0.472,-0.8566612227266526,0.0277,0.6,3.62e-06,0.317,0.431,1.466083291700159,1.9734152034405819,63,61,1.7790763015751558,0.3083216262610833,79
0.693,0.822,0.1628603473664752,0.0439,0.00616,1.79e-06,0.315,0.763,0.17430237545568694,-0.4896925317540781,79,68,0.03557092289579539,0.3956898856223932,81
0.486,0.726,0.43716914571228543,0.0539,0.091,0.0,0.122,0.474,-1.8182179096137259,0.5103074682459219,83,44,0.22933810253247494,0.6275677187889329,82
0.379,0.29,-0.756214844025897,0.051,0.952,0.00106,0.118,0.169,1.1957494727559044,0.0,51,53,-0.42342038312118263,0.14443731723632505,71
0.72,0.538,0.047053837470447966,0.141,0.301,3.03e-06,0.144,0.815,0.7391254218856216,0.0,55,57,-0.26079971882906405,-0.5703180419689771,55
0.613,0.624,-0.18892054001059444,0.206,0.496,0.0,0.283,0.803,-2.3629883684462807,-3.9512752546325194,60,65,-1.1962190697031343,-0.9085219357186611,56
0.502,0.719,-0.18565469635722942,0.0349,0.46,0.0,0.114,0.438,-0.6150499563493668,0.0,66,69,-0.40951900254231505,0.10326239652510522,78
0.694,0.881,0.5403988534106483,0.0701,0.0153,0.0196,0.0851,0.924,0.0415556108979893,-0.15048022473399125,61,66,0.18590295309051744,-0.7613675971925697,54
0.643,0.703,0.1257223489900534,0.0913,0.0218,0.0,0.0964,0.246,-0.8595791278162304,-3.9512752546325194,41,46,-0.12201253555090752,0.28747166043701133,77
0.577,0.749,-0.35598408044872726,0.0279,0.599,0.0115,0.183,0.255,0.3151856205504297,-0.31301124925111484,83,80,1.40313118750236,0.9377959244786064,91
0.67,0.884,0.350711068161098,0.0278,0.281,0.0,0.077,0.94,-0.010691741571892264,1.3336261857429597,47,49,0.1271213388255334,-0.804989734271572,48
0.546,0.469,-0.6833874662324863,0.035,0.813,8.33e-05,0.134,0.185,0.5423417245082672,0.0,55,27,0.7328148970096411,-0.30705750787532593,63
0.584,0.734,0.2762562113595177,0.0323,0.0129,0.0,0.147,0.481,0.20354703024296367,-0.4896925317540781,31,32,-0.34093122456380126,-1.0638804531408066,38
0.494,0.951,0.49165998044482134,0.132,0.000569,0.0,0.327,0.441,1.0507456738697325,0.5103074682459219,55,56,-0.3933327823672157,0.4388404593128372,77
0.567,0.267,-0.14217637784581744,0.0299,0.839,1.46e-06,0.089,0.0592,-0.3241171897117674,-0.15048022473399125,86,79,0.33759276413360556,0.7879511524959893,85
0.558,0.189,-2.1875342530626933,0.0355,0.95,2.62e-05,0.109,0.15,0.10379724318408072,0.7242476640644173,57,25,0.09946452487196807,0.14443731723632505,71
0.37,0.96,0.511572910170493,0.0378,0.000241,0.0116,0.0563,0.717,-1.0821905258547517,0.27114267719403135,81,68,0.041945910159820035,0.5706924716695282,83
0.623,0.94,0.08097312051035416,0.0365,0.202,0.00184,0.0472,0.837,0.31706185516267976,-0.897165175696261,13,12,-0.2346022252925802,0.126894902161081,68
0.743,0.807,0.612009909309547,0.0364,0.0435,0.0,0.309,0.899,0.66483072604783,-3.9512752546325194,55,60,0.05417158748257943,-0.1384005012634312,69
0.707,0.706,0.008634290804181434,0.0418,0.149,6.01e-05,0.113,0.469,-0.7475202613882725,-0.4896925317540781,38,38,-0.18080824219182348,-0.8403949357274253,44
0.831,0.921,0.9659803228875309,0.0582,0.153,0.00224,0.305,0.795,-0.3916277074042098,0.1400937376192711,74,71,0.3213673752883899,0.793036348125085,85
0.395,0.941,0.3919298672357116,0.0723,2.13e-05,0.000238,0.268,0.681,1.3628089664358842,0.3942442336153424,66,44,0.16810774418460747,0.49398486375245265,78
0.351,0.296,-1.309045207001355,0.0333,0.934,0.0,0.095,0.12,-0.15257395632720394,-3.9512752546325194,80,86,-0.44254709502571227,1.1228408760054336,96
0.861,0.272,-6.751855919125773,0.0586,0.00187,0.0473,0.188,0.659,-0.827464915788122,-0.31301124925111484,41,46,-0.08831706909727836,-1.4862154340631195,36
0.668,0.73,-0.3459229737283305,0.0366,0.225,0.0,0.188,0.894,-0.9765713660872969,0.27114267719403135,68,73,0.5575440157173758,-0.09404527844927865,65
0.606,0.777,-1.647604467994261,0.0347,0.089,0.0,0.321,0.859,0.0872103151159507,-0.4896925317540781,46,51,0.3499486440594693,-1.3688148782325251,41
0.761,0.775,-0.24081170185903283,0.0318,0.367,0.0,0.0937,0.946,-0.14495244202142746,-3.9512752546325194,28,33,-0.5724043127644158,-2.049703572631946,21
0.654,0.872,0.6005242806513154,0.11,0.0411,0.0,0.0808,0.612,0.28856394167708477,0.1400937376192711,57,47,-0.1332370347773106,-0.09812811800587887,61
0.501,0.674,-0.10134436721471023,0.0408,0.00346,3.56e-05,0.282,0.152,0.9347596095988049,-3.9512752546325194,46,51,-0.4285836646616137,0.7027770561836639,84
0.785,0.34,-3.657710560742922,0.192,0.752,0.0,0.107,0.652,0.2597877543980138,1.2569924192081925,22,26,-1.2361357982061016,-1.721162350426802,16
0.652,0.812,0.60757481623737,0.0409,0.00125,3.01e-05,0.667,0.72,0.1739531739199632,0.5103074682459219,71,64,0.16637990286809612,0.8056687652505716,86
0.665,0.899,-0.5214293028715187,0.0877,0.303,2.21e-06,0.445,0.873,1.1667864161824315,-0.31301124925111484,56,55,1.2837651887748343,0.4550993467476463,79
0.626,0.665,0.12092312272873758,0.0458,0.425,0.0,0.0331,0.303,0.05510396958666006,-3.9512752546325194,29,35,-0.02888078907552243,-0.4959194794221253,55
0.458,0.843,-0.35171372672036894,0.0316,0.00135,0.000296,0.778,0.713,-0.4704964071753498,1.3336261857429597,62,66,0.1232938944546191,0.5073691587409097,79
0.675,0.751,0.6745430552195226,0.0296,0.0604,0.0,0.0893,0.612,-0.055318516610035874,0.3942442336153424,21,18,-0.8679003828162326,0.6639043633292905,83
0.804,0.945,-0.4556477396536572,0.0483,0.0226,0.000878,0.171,0.701,-0.15470443780622098,0.8233187174970368,48,43,1.0559669959196376,0.16491472122552447,66
0.852,0.858,0.6174841524615439,0.0795,0.113,0.0,0.224,0.824,0.23055653062391798,-0.15048022473399125,55,48,-0.3610584477710734,-0.7030138610184831,58
0.775,0.719,-0.05729161923002249,0.0435,0.132,1.79e-06,0.0662,0.712,-0.082386687126851,0.5103074682459219,75,69,0.44154350815289606,0.793036348125085,85
0.497,0.627,-0.03668637487613154,0.0319,0.00142,0.0,0.619,0.193,-1.4923954789647376,-0.6832249798777656,4,1,0.20848525331940093,0.29561282185267423,77
0.879,0.693,-1.4780140169830667,0.046,0.037,0.119,0.18,0.966,0.3779812035856066,0.8233187174970368,46,46,0.16340564225626253,-0.8856621753646403,52
